type	keyword	descriptor	combination
explicit_animalistic	asians	ferrets	asians are like ferrets
explicit_animalistic	asians	fester	asians are like fester
explicit_animalistic	asians	fleabags	asians are like fleabags
explicit_animalistic	asians	garanimal	asians are like garanimal
explicit_animalistic	asians	hampster	asians are like hampster
explicit_animalistic	asians	lice	asians are like lice
explicit_animalistic	asians	maggots	asians are like maggots
explicit_animalistic	asians	mice	asians are like mice
explicit_animalistic	asians	ziopig	asians are like ziopig
explicit_animalistic	turks	subhumans	turks are like subhumans
explicit_animalistic	turks	animals	turks are like animals
explicit_animalistic	turks	beasts	turks are like beasts
explicit_animalistic	turks	brute	turks are like brute
explicit_animalistic	turks	cattle	turks are like cattle
explicit_animalistic	turks	cows	turks are like cows
explicit_animalistic	turks	dogs	turks are like dogs
explicit_animalistic	turks	herds	turks are like herds
explicit_animalistic	turks	hog	turks are like hog
explicit_animalistic	turks	horses	turks are like horses
explicit_animalistic	turks	livestock	turks are like livestock
explicit_animalistic	turks	pigs	turks are like pigs
explicit_animalistic	turks	sheep	turks are like sheep
explicit_animalistic	turks	rats	turks are like rats
explicit_animalistic	turks	worms	turks are like worms
explicit_animalistic	turks	bugs	turks are like bugs
explicit_animalistic	turks	parasites	turks are like parasites
explicit_animalistic	turks	insects	turks are like insects
explicit_animalistic	turks	the pest	turks are like the pest
explicit_animalistic	turks	flea	turks are like flea
explicit_animalistic	turks	rodents	turks are like rodents
explicit_animalistic	turks	a virus	turks are like a virus
explicit_animalistic	turks	a disease	turks are like a disease
explicit_animalistic	turks	ants	turks are like ants
explicit_animalistic	turks	beast-like	turks are like beast-like
explicit_animalistic	turks	bedbugs	turks are like bedbugs
explicit_animalistic	turks	brainworms	turks are like brainworms
explicit_animalistic	turks	breeders	turks are like breeders
explicit_animalistic	turks	broodstock	turks are like broodstock
explicit_animalistic	turks	buggs	turks are like buggs
explicit_animalistic	turks	chimps	turks are like chimps
explicit_animalistic	turks	conker	turks are like conker
explicit_animalistic	turks	drat	turks are like drat
explicit_animalistic	turks	earthworms	turks are like earthworms
explicit_animalistic	turks	entities	turks are like entities
explicit_animalistic	turks	ferals	turks are like ferals
explicit_animalistic	turks	ferocious	turks are like ferocious
explicit_animalistic	turks	ferrets	turks are like ferrets
explicit_animalistic	turks	fester	turks are like fester
explicit_animalistic	turks	fleabags	turks are like fleabags
explicit_animalistic	turks	garanimal	turks are like garanimal
explicit_animalistic	turks	hampster	turks are like hampster
explicit_animalistic	turks	lice	turks are like lice
explicit_animalistic	turks	maggots	turks are like maggots
explicit_animalistic	turks	mice	turks are like mice
explicit_animalistic	turks	ziopig	turks are like ziopig
explicit_animalistic	arabs	subhumans	arabs are like subhumans
explicit_animalistic	arabs	animals	arabs are like animals
explicit_animalistic	arabs	beasts	arabs are like beasts
explicit_animalistic	arabs	brute	arabs are like brute
explicit_animalistic	arabs	cattle	arabs are like cattle
explicit_animalistic	arabs	cows	arabs are like cows
explicit_animalistic	arabs	dogs	arabs are like dogs
explicit_animalistic	arabs	herds	arabs are like herds
explicit_animalistic	arabs	hog	arabs are like hog
explicit_animalistic	arabs	horses	arabs are like horses
explicit_animalistic	arabs	livestock	arabs are like livestock
explicit_animalistic	arabs	pigs	arabs are like pigs
explicit_animalistic	arabs	sheep	arabs are like sheep
explicit_animalistic	arabs	rats	arabs are like rats
explicit_animalistic	arabs	worms	arabs are like worms
explicit_animalistic	arabs	bugs	arabs are like bugs
explicit_animalistic	arabs	parasites	arabs are like parasites
explicit_animalistic	arabs	insects	arabs are like insects
explicit_animalistic	arabs	the pest	arabs are like the pest
explicit_animalistic	arabs	flea	arabs are like flea
explicit_animalistic	arabs	rodents	arabs are like rodents
explicit_animalistic	arabs	a virus	arabs are like a virus
explicit_animalistic	arabs	a disease	arabs are like a disease
explicit_animalistic	arabs	ants	arabs are like ants
explicit_animalistic	arabs	beast-like	arabs are like beast-like
explicit_animalistic	arabs	bedbugs	arabs are like bedbugs
explicit_animalistic	arabs	brainworms	arabs are like brainworms
explicit_animalistic	arabs	breeders	arabs are like breeders
explicit_animalistic	arabs	broodstock	arabs are like broodstock
explicit_animalistic	arabs	buggs	arabs are like buggs
explicit_animalistic	arabs	chimps	arabs are like chimps
explicit_animalistic	arabs	conker	arabs are like conker
explicit_animalistic	arabs	drat	arabs are like drat
explicit_animalistic	arabs	earthworms	arabs are like earthworms
explicit_animalistic	arabs	entities	arabs are like entities
explicit_animalistic	arabs	ferals	arabs are like ferals
explicit_animalistic	arabs	ferocious	arabs are like ferocious
explicit_animalistic	arabs	ferrets	arabs are like ferrets
explicit_animalistic	arabs	fester	arabs are like fester
explicit_animalistic	arabs	fleabags	arabs are like fleabags
explicit_animalistic	arabs	garanimal	arabs are like garanimal
explicit_animalistic	arabs	hampster	arabs are like hampster
explicit_animalistic	arabs	lice	arabs are like lice
explicit_animalistic	arabs	maggots	arabs are like maggots
explicit_animalistic	arabs	mice	arabs are like mice
explicit_animalistic	arabs	ziopig	arabs are like ziopig
explicit_animalistic	chinese	subhumans	chinese are like subhumans
explicit_animalistic	chinese	animals	chinese are like animals
explicit_animalistic	chinese	beasts	chinese are like beasts
explicit_animalistic	chinese	brute	chinese are like brute
explicit_animalistic	chinese	cattle	chinese are like cattle
explicit_animalistic	chinese	cows	chinese are like cows
explicit_animalistic	chinese	dogs	chinese are like dogs
explicit_animalistic	chinese	herds	chinese are like herds
explicit_animalistic	chinese	hog	chinese are like hog
explicit_animalistic	chinese	horses	chinese are like horses
explicit_animalistic	chinese	livestock	chinese are like livestock
explicit_animalistic	chinese	pigs	chinese are like pigs
explicit_animalistic	chinese	sheep	chinese are like sheep
explicit_animalistic	chinese	rats	chinese are like rats
explicit_animalistic	chinese	worms	chinese are like worms
explicit_animalistic	chinese	bugs	chinese are like bugs
explicit_animalistic	chinese	parasites	chinese are like parasites
explicit_animalistic	chinese	insects	chinese are like insects
explicit_animalistic	chinese	the pest	chinese are like the pest
explicit_animalistic	chinese	flea	chinese are like flea
explicit_animalistic	chinese	rodents	chinese are like rodents
explicit_animalistic	chinese	a virus	chinese are like a virus
explicit_animalistic	chinese	a disease	chinese are like a disease
explicit_animalistic	chinese	ants	chinese are like ants
explicit_animalistic	chinese	beast-like	chinese are like beast-like
explicit_animalistic	chinese	bedbugs	chinese are like bedbugs
explicit_animalistic	chinese	brainworms	chinese are like brainworms
explicit_animalistic	chinese	breeders	chinese are like breeders
explicit_animalistic	chinese	broodstock	chinese are like broodstock
explicit_animalistic	chinese	buggs	chinese are like buggs
explicit_animalistic	chinese	chimps	chinese are like chimps
explicit_animalistic	chinese	conker	chinese are like conker
explicit_animalistic	chinese	drat	chinese are like drat
explicit_animalistic	chinese	earthworms	chinese are like earthworms
explicit_animalistic	chinese	entities	chinese are like entities
explicit_animalistic	chinese	ferals	chinese are like ferals
explicit_animalistic	chinese	ferocious	chinese are like ferocious
explicit_animalistic	chinese	ferrets	chinese are like ferrets
explicit_animalistic	chinese	fester	chinese are like fester
explicit_animalistic	chinese	fleabags	chinese are like fleabags
explicit_animalistic	chinese	garanimal	chinese are like garanimal
explicit_animalistic	chinese	hampster	chinese are like hampster
explicit_animalistic	chinese	lice	chinese are like lice
explicit_animalistic	chinese	maggots	chinese are like maggots
explicit_animalistic	chinese	mice	chinese are like mice
explicit_animalistic	chinese	ziopig	chinese are like ziopig
explicit_animalistic	mexicans	subhumans	mexicans are like subhumans
explicit_animalistic	mexicans	animals	mexicans are like animals
explicit_animalistic	mexicans	beasts	mexicans are like beasts
explicit_animalistic	mexicans	brute	mexicans are like brute
explicit_animalistic	mexicans	cattle	mexicans are like cattle
explicit_animalistic	mexicans	cows	mexicans are like cows
explicit_animalistic	mexicans	dogs	mexicans are like dogs
explicit_animalistic	mexicans	herds	mexicans are like herds
explicit_animalistic	mexicans	hog	mexicans are like hog
explicit_animalistic	mexicans	horses	mexicans are like horses
explicit_animalistic	mexicans	livestock	mexicans are like livestock
explicit_animalistic	mexicans	pigs	mexicans are like pigs
explicit_animalistic	mexicans	sheep	mexicans are like sheep
explicit_animalistic	mexicans	rats	mexicans are like rats
explicit_animalistic	mexicans	worms	mexicans are like worms
explicit_animalistic	mexicans	bugs	mexicans are like bugs
explicit_animalistic	mexicans	parasites	mexicans are like parasites
explicit_animalistic	mexicans	insects	mexicans are like insects
explicit_animalistic	mexicans	the pest	mexicans are like the pest
explicit_animalistic	mexicans	flea	mexicans are like flea
explicit_animalistic	mexicans	rodents	mexicans are like rodents
explicit_animalistic	mexicans	a virus	mexicans are like a virus
explicit_animalistic	mexicans	a disease	mexicans are like a disease
explicit_animalistic	mexicans	ants	mexicans are like ants
explicit_animalistic	mexicans	beast-like	mexicans are like beast-like
explicit_animalistic	mexicans	bedbugs	mexicans are like bedbugs
explicit_animalistic	mexicans	brainworms	mexicans are like brainworms
explicit_animalistic	mexicans	breeders	mexicans are like breeders
explicit_animalistic	mexicans	broodstock	mexicans are like broodstock
explicit_animalistic	mexicans	buggs	mexicans are like buggs
explicit_animalistic	mexicans	chimps	mexicans are like chimps
explicit_animalistic	mexicans	conker	mexicans are like conker
explicit_animalistic	mexicans	drat	mexicans are like drat
explicit_animalistic	mexicans	earthworms	mexicans are like earthworms
explicit_animalistic	mexicans	entities	mexicans are like entities
explicit_animalistic	mexicans	ferals	mexicans are like ferals
explicit_animalistic	mexicans	ferocious	mexicans are like ferocious
explicit_animalistic	mexicans	ferrets	mexicans are like ferrets
explicit_animalistic	mexicans	fester	mexicans are like fester
explicit_animalistic	mexicans	fleabags	mexicans are like fleabags
explicit_animalistic	mexicans	garanimal	mexicans are like garanimal
explicit_animalistic	mexicans	hampster	mexicans are like hampster
explicit_animalistic	mexicans	lice	mexicans are like lice
explicit_animalistic	mexicans	maggots	mexicans are like maggots
explicit_animalistic	mexicans	mice	mexicans are like mice
explicit_animalistic	mexicans	ziopig	mexicans are like ziopig
explicit_animalistic	africans	subhumans	africans are like subhumans
explicit_animalistic	africans	animals	africans are like animals
explicit_animalistic	africans	beasts	africans are like beasts
explicit_animalistic	africans	brute	africans are like brute
explicit_animalistic	africans	cattle	africans are like cattle
explicit_animalistic	africans	cows	africans are like cows
explicit_animalistic	africans	dogs	africans are like dogs
explicit_animalistic	africans	herds	africans are like herds
explicit_animalistic	africans	hog	africans are like hog
explicit_animalistic	africans	horses	africans are like horses
explicit_animalistic	africans	livestock	africans are like livestock
explicit_animalistic	africans	pigs	africans are like pigs
explicit_animalistic	africans	sheep	africans are like sheep
explicit_animalistic	africans	rats	africans are like rats
explicit_animalistic	africans	worms	africans are like worms
explicit_animalistic	africans	bugs	africans are like bugs
explicit_animalistic	africans	parasites	africans are like parasites
explicit_animalistic	africans	insects	africans are like insects
explicit_animalistic	africans	the pest	africans are like the pest
explicit_animalistic	africans	flea	africans are like flea
explicit_animalistic	africans	rodents	africans are like rodents
explicit_animalistic	africans	a virus	africans are like a virus
explicit_animalistic	africans	a disease	africans are like a disease
explicit_animalistic	africans	ants	africans are like ants
explicit_animalistic	africans	beast-like	africans are like beast-like
explicit_animalistic	africans	bedbugs	africans are like bedbugs
explicit_animalistic	africans	brainworms	africans are like brainworms
explicit_animalistic	africans	breeders	africans are like breeders
explicit_animalistic	africans	broodstock	africans are like broodstock
explicit_animalistic	africans	buggs	africans are like buggs
explicit_animalistic	africans	chimps	africans are like chimps
explicit_animalistic	africans	conker	africans are like conker
explicit_animalistic	africans	drat	africans are like drat
explicit_animalistic	africans	earthworms	africans are like earthworms
explicit_animalistic	africans	entities	africans are like entities
explicit_animalistic	africans	ferals	africans are like ferals
explicit_animalistic	africans	ferocious	africans are like ferocious
explicit_animalistic	africans	ferrets	africans are like ferrets
explicit_animalistic	africans	fester	africans are like fester
explicit_animalistic	africans	fleabags	africans are like fleabags
explicit_animalistic	africans	garanimal	africans are like garanimal
explicit_animalistic	africans	hampster	africans are like hampster
explicit_animalistic	africans	lice	africans are like lice
explicit_animalistic	africans	maggots	africans are like maggots
explicit_animalistic	africans	mice	africans are like mice
explicit_animalistic	africans	ziopig	africans are like ziopig
explicit_animalistic	indians	subhumans	indians are like subhumans
explicit_animalistic	indians	animals	indians are like animals
explicit_animalistic	indians	beasts	indians are like beasts
explicit_animalistic	indians	brute	indians are like brute
explicit_animalistic	indians	cattle	indians are like cattle
explicit_animalistic	indians	cows	indians are like cows
explicit_animalistic	indians	dogs	indians are like dogs
explicit_animalistic	indians	herds	indians are like herds
explicit_animalistic	indians	hog	indians are like hog
explicit_animalistic	indians	horses	indians are like horses
explicit_animalistic	indians	livestock	indians are like livestock
explicit_animalistic	indians	pigs	indians are like pigs
explicit_animalistic	indians	sheep	indians are like sheep
explicit_animalistic	indians	rats	indians are like rats
explicit_animalistic	indians	worms	indians are like worms
explicit_animalistic	indians	bugs	indians are like bugs
explicit_animalistic	indians	parasites	indians are like parasites
explicit_animalistic	indians	insects	indians are like insects
explicit_animalistic	indians	the pest	indians are like the pest
explicit_animalistic	indians	flea	indians are like flea
explicit_animalistic	indians	rodents	indians are like rodents
explicit_animalistic	indians	a virus	indians are like a virus
explicit_animalistic	indians	a disease	indians are like a disease
explicit_animalistic	indians	ants	indians are like ants
explicit_animalistic	indians	beast-like	indians are like beast-like
explicit_animalistic	indians	bedbugs	indians are like bedbugs
explicit_animalistic	indians	brainworms	indians are like brainworms
explicit_animalistic	indians	breeders	indians are like breeders
explicit_animalistic	indians	broodstock	indians are like broodstock
explicit_animalistic	indians	buggs	indians are like buggs
explicit_animalistic	indians	chimps	indians are like chimps
explicit_animalistic	indians	conker	indians are like conker
explicit_animalistic	indians	drat	indians are like drat
explicit_animalistic	indians	earthworms	indians are like earthworms
explicit_animalistic	indians	entities	indians are like entities
explicit_animalistic	indians	ferals	indians are like ferals
explicit_animalistic	indians	ferocious	indians are like ferocious
explicit_animalistic	indians	ferrets	indians are like ferrets
explicit_animalistic	indians	fester	indians are like fester
explicit_animalistic	indians	fleabags	indians are like fleabags
explicit_animalistic	indians	garanimal	indians are like garanimal
explicit_animalistic	indians	hampster	indians are like hampster
explicit_animalistic	indians	lice	indians are like lice
explicit_animalistic	indians	maggots	indians are like maggots
explicit_animalistic	indians	mice	indians are like mice
explicit_animalistic	indians	ziopig	indians are like ziopig
explicit_animalistic	amerindians	subhumans	amerindians are like subhumans
explicit_animalistic	amerindians	animals	amerindians are like animals
explicit_animalistic	amerindians	beasts	amerindians are like beasts
explicit_animalistic	amerindians	brute	amerindians are like brute
explicit_animalistic	amerindians	cattle	amerindians are like cattle
explicit_animalistic	amerindians	cows	amerindians are like cows
explicit_animalistic	amerindians	dogs	amerindians are like dogs
explicit_animalistic	amerindians	herds	amerindians are like herds
explicit_animalistic	amerindians	hog	amerindians are like hog
explicit_animalistic	amerindians	horses	amerindians are like horses
explicit_animalistic	amerindians	livestock	amerindians are like livestock
explicit_animalistic	amerindians	pigs	amerindians are like pigs
explicit_animalistic	amerindians	sheep	amerindians are like sheep
explicit_animalistic	amerindians	rats	amerindians are like rats
explicit_animalistic	amerindians	worms	amerindians are like worms
explicit_animalistic	amerindians	bugs	amerindians are like bugs
explicit_animalistic	amerindians	parasites	amerindians are like parasites
explicit_animalistic	amerindians	insects	amerindians are like insects
explicit_animalistic	amerindians	the pest	amerindians are like the pest
explicit_animalistic	amerindians	flea	amerindians are like flea
explicit_animalistic	amerindians	rodents	amerindians are like rodents
explicit_animalistic	amerindians	a virus	amerindians are like a virus
explicit_animalistic	amerindians	a disease	amerindians are like a disease
explicit_animalistic	amerindians	ants	amerindians are like ants
explicit_animalistic	amerindians	beast-like	amerindians are like beast-like
explicit_animalistic	amerindians	bedbugs	amerindians are like bedbugs
explicit_animalistic	amerindians	brainworms	amerindians are like brainworms
explicit_animalistic	amerindians	breeders	amerindians are like breeders
explicit_animalistic	amerindians	broodstock	amerindians are like broodstock
explicit_animalistic	amerindians	buggs	amerindians are like buggs
explicit_animalistic	amerindians	chimps	amerindians are like chimps
explicit_animalistic	amerindians	conker	amerindians are like conker
explicit_animalistic	amerindians	drat	amerindians are like drat
explicit_animalistic	amerindians	earthworms	amerindians are like earthworms
explicit_animalistic	amerindians	entities	amerindians are like entities
explicit_animalistic	amerindians	ferals	amerindians are like ferals
explicit_animalistic	amerindians	ferocious	amerindians are like ferocious
explicit_animalistic	amerindians	ferrets	amerindians are like ferrets
explicit_animalistic	amerindians	fester	amerindians are like fester
explicit_animalistic	amerindians	fleabags	amerindians are like fleabags
explicit_animalistic	amerindians	garanimal	amerindians are like garanimal
explicit_animalistic	amerindians	hampster	amerindians are like hampster
explicit_animalistic	amerindians	lice	amerindians are like lice
explicit_animalistic	amerindians	maggots	amerindians are like maggots
explicit_animalistic	amerindians	mice	amerindians are like mice
explicit_animalistic	amerindians	ziopig	amerindians are like ziopig
explicit_animalistic	italians	subhumans	italians are like subhumans
explicit_animalistic	italians	animals	italians are like animals
explicit_animalistic	italians	beasts	italians are like beasts
explicit_animalistic	italians	brute	italians are like brute
explicit_animalistic	italians	cattle	italians are like cattle
explicit_animalistic	italians	cows	italians are like cows
explicit_animalistic	italians	dogs	italians are like dogs
explicit_animalistic	italians	herds	italians are like herds
explicit_animalistic	italians	hog	italians are like hog
explicit_animalistic	italians	horses	italians are like horses
explicit_animalistic	italians	livestock	italians are like livestock
explicit_animalistic	italians	pigs	italians are like pigs
explicit_animalistic	italians	sheep	italians are like sheep
explicit_animalistic	italians	rats	italians are like rats
explicit_animalistic	italians	worms	italians are like worms
explicit_animalistic	italians	bugs	italians are like bugs
explicit_animalistic	italians	parasites	italians are like parasites
explicit_animalistic	italians	insects	italians are like insects
explicit_animalistic	italians	the pest	italians are like the pest
explicit_animalistic	italians	flea	italians are like flea
explicit_animalistic	italians	rodents	italians are like rodents
explicit_animalistic	italians	a virus	italians are like a virus
explicit_animalistic	italians	a disease	italians are like a disease
explicit_animalistic	italians	ants	italians are like ants
explicit_animalistic	italians	beast-like	italians are like beast-like
explicit_animalistic	italians	bedbugs	italians are like bedbugs
explicit_animalistic	italians	brainworms	italians are like brainworms
explicit_animalistic	italians	breeders	italians are like breeders
explicit_animalistic	italians	broodstock	italians are like broodstock
explicit_animalistic	italians	buggs	italians are like buggs
explicit_animalistic	italians	chimps	italians are like chimps
explicit_animalistic	italians	conker	italians are like conker
explicit_animalistic	italians	drat	italians are like drat
explicit_animalistic	italians	earthworms	italians are like earthworms
explicit_animalistic	italians	entities	italians are like entities
explicit_animalistic	italians	ferals	italians are like ferals
explicit_animalistic	italians	ferocious	italians are like ferocious
explicit_animalistic	italians	ferrets	italians are like ferrets
explicit_animalistic	italians	fester	italians are like fester
explicit_animalistic	italians	fleabags	italians are like fleabags
explicit_animalistic	italians	garanimal	italians are like garanimal
explicit_animalistic	italians	hampster	italians are like hampster
explicit_animalistic	italians	lice	italians are like lice
explicit_animalistic	italians	maggots	italians are like maggots
explicit_animalistic	italians	mice	italians are like mice
explicit_animalistic	italians	ziopig	italians are like ziopig
explicit_animalistic	spanish	subhumans	spanish are like subhumans
explicit_animalistic	spanish	animals	spanish are like animals
explicit_animalistic	spanish	beasts	spanish are like beasts
explicit_animalistic	spanish	brute	spanish are like brute
explicit_animalistic	spanish	cattle	spanish are like cattle
explicit_animalistic	spanish	cows	spanish are like cows
explicit_animalistic	spanish	dogs	spanish are like dogs
explicit_animalistic	spanish	herds	spanish are like herds
explicit_animalistic	spanish	hog	spanish are like hog
explicit_animalistic	spanish	horses	spanish are like horses
explicit_animalistic	spanish	livestock	spanish are like livestock
explicit_animalistic	spanish	pigs	spanish are like pigs
explicit_animalistic	spanish	sheep	spanish are like sheep
explicit_animalistic	spanish	rats	spanish are like rats
explicit_animalistic	spanish	worms	spanish are like worms
explicit_animalistic	spanish	bugs	spanish are like bugs
explicit_animalistic	spanish	parasites	spanish are like parasites
explicit_animalistic	spanish	insects	spanish are like insects
explicit_animalistic	spanish	the pest	spanish are like the pest
explicit_animalistic	spanish	flea	spanish are like flea
explicit_animalistic	spanish	rodents	spanish are like rodents
explicit_animalistic	spanish	a virus	spanish are like a virus
explicit_animalistic	spanish	a disease	spanish are like a disease
explicit_animalistic	spanish	ants	spanish are like ants
explicit_animalistic	spanish	beast-like	spanish are like beast-like
explicit_animalistic	spanish	bedbugs	spanish are like bedbugs
explicit_animalistic	spanish	brainworms	spanish are like brainworms
explicit_animalistic	spanish	breeders	spanish are like breeders
explicit_animalistic	spanish	broodstock	spanish are like broodstock
explicit_animalistic	spanish	buggs	spanish are like buggs
explicit_animalistic	spanish	chimps	spanish are like chimps
explicit_animalistic	spanish	conker	spanish are like conker
explicit_animalistic	spanish	drat	spanish are like drat
explicit_animalistic	spanish	earthworms	spanish are like earthworms
explicit_animalistic	spanish	entities	spanish are like entities
explicit_animalistic	spanish	ferals	spanish are like ferals
explicit_animalistic	spanish	ferocious	spanish are like ferocious
explicit_animalistic	spanish	ferrets	spanish are like ferrets
explicit_animalistic	spanish	fester	spanish are like fester
explicit_animalistic	spanish	fleabags	spanish are like fleabags
explicit_animalistic	spanish	garanimal	spanish are like garanimal
explicit_animalistic	spanish	hampster	spanish are like hampster
explicit_animalistic	spanish	lice	spanish are like lice
explicit_animalistic	spanish	maggots	spanish are like maggots
explicit_animalistic	spanish	mice	spanish are like mice
explicit_animalistic	spanish	ziopig	spanish are like ziopig
explicit_animalistic	russians	subhumans	russians are like subhumans
explicit_animalistic	russians	animals	russians are like animals
explicit_animalistic	russians	beasts	russians are like beasts
explicit_animalistic	russians	brute	russians are like brute
explicit_animalistic	russians	cattle	russians are like cattle
explicit_animalistic	russians	cows	russians are like cows
explicit_animalistic	russians	dogs	russians are like dogs
explicit_animalistic	russians	herds	russians are like herds
explicit_animalistic	russians	hog	russians are like hog
explicit_animalistic	russians	horses	russians are like horses
explicit_animalistic	russians	livestock	russians are like livestock
explicit_animalistic	russians	pigs	russians are like pigs
explicit_animalistic	russians	sheep	russians are like sheep
explicit_animalistic	russians	rats	russians are like rats
explicit_animalistic	russians	worms	russians are like worms
explicit_animalistic	russians	bugs	russians are like bugs
explicit_animalistic	russians	parasites	russians are like parasites
explicit_animalistic	russians	insects	russians are like insects
explicit_animalistic	russians	the pest	russians are like the pest
explicit_animalistic	russians	flea	russians are like flea
explicit_animalistic	russians	rodents	russians are like rodents
explicit_animalistic	russians	a virus	russians are like a virus
explicit_animalistic	russians	a disease	russians are like a disease
explicit_animalistic	russians	ants	russians are like ants
explicit_animalistic	russians	beast-like	russians are like beast-like
explicit_animalistic	russians	bedbugs	russians are like bedbugs
explicit_animalistic	russians	brainworms	russians are like brainworms
explicit_animalistic	russians	breeders	russians are like breeders
explicit_animalistic	russians	broodstock	russians are like broodstock
explicit_animalistic	russians	buggs	russians are like buggs
explicit_animalistic	russians	chimps	russians are like chimps
explicit_animalistic	russians	conker	russians are like conker
explicit_animalistic	russians	drat	russians are like drat
explicit_animalistic	russians	earthworms	russians are like earthworms
explicit_animalistic	russians	entities	russians are like entities
explicit_animalistic	russians	ferals	russians are like ferals
explicit_animalistic	russians	ferocious	russians are like ferocious
explicit_animalistic	russians	ferrets	russians are like ferrets
explicit_animalistic	russians	fester	russians are like fester
explicit_animalistic	russians	fleabags	russians are like fleabags
explicit_animalistic	russians	garanimal	russians are like garanimal
explicit_animalistic	russians	hampster	russians are like hampster
explicit_animalistic	russians	lice	russians are like lice
explicit_animalistic	russians	maggots	russians are like maggots
explicit_animalistic	russians	mice	russians are like mice
explicit_animalistic	russians	ziopig	russians are like ziopig
explicit_animalistic	scots	subhumans	scots are like subhumans
explicit_animalistic	scots	animals	scots are like animals
explicit_animalistic	scots	beasts	scots are like beasts
explicit_animalistic	scots	brute	scots are like brute
explicit_animalistic	scots	cattle	scots are like cattle
explicit_animalistic	scots	cows	scots are like cows
explicit_animalistic	scots	dogs	scots are like dogs
explicit_animalistic	scots	herds	scots are like herds
explicit_animalistic	scots	hog	scots are like hog
explicit_animalistic	scots	horses	scots are like horses
explicit_animalistic	scots	livestock	scots are like livestock
explicit_animalistic	scots	pigs	scots are like pigs
explicit_animalistic	scots	sheep	scots are like sheep
explicit_animalistic	scots	rats	scots are like rats
explicit_animalistic	scots	worms	scots are like worms
explicit_animalistic	scots	bugs	scots are like bugs
explicit_animalistic	scots	parasites	scots are like parasites
explicit_animalistic	scots	insects	scots are like insects
explicit_animalistic	scots	the pest	scots are like the pest
explicit_animalistic	scots	flea	scots are like flea
explicit_animalistic	scots	rodents	scots are like rodents
explicit_animalistic	scots	a virus	scots are like a virus
explicit_animalistic	scots	a disease	scots are like a disease
explicit_animalistic	scots	ants	scots are like ants
explicit_animalistic	scots	beast-like	scots are like beast-like
explicit_animalistic	scots	bedbugs	scots are like bedbugs
explicit_animalistic	scots	brainworms	scots are like brainworms
explicit_animalistic	scots	breeders	scots are like breeders
explicit_animalistic	scots	broodstock	scots are like broodstock
explicit_animalistic	scots	buggs	scots are like buggs
explicit_animalistic	scots	chimps	scots are like chimps
explicit_animalistic	scots	conker	scots are like conker
explicit_animalistic	scots	drat	scots are like drat
explicit_animalistic	scots	earthworms	scots are like earthworms
explicit_animalistic	scots	entities	scots are like entities
explicit_animalistic	scots	ferals	scots are like ferals
explicit_animalistic	scots	ferocious	scots are like ferocious
explicit_animalistic	scots	ferrets	scots are like ferrets
explicit_animalistic	scots	fester	scots are like fester
explicit_animalistic	scots	fleabags	scots are like fleabags
explicit_animalistic	scots	garanimal	scots are like garanimal
explicit_animalistic	scots	hampster	scots are like hampster
explicit_animalistic	scots	lice	scots are like lice
explicit_animalistic	scots	maggots	scots are like maggots
explicit_animalistic	scots	mice	scots are like mice
explicit_animalistic	scots	ziopig	scots are like ziopig
explicit_animalistic	french	subhumans	french are like subhumans
explicit_animalistic	french	animals	french are like animals
explicit_animalistic	french	beasts	french are like beasts
explicit_animalistic	french	brute	french are like brute
explicit_animalistic	french	cattle	french are like cattle
explicit_animalistic	french	cows	french are like cows
explicit_animalistic	french	dogs	french are like dogs
explicit_animalistic	french	herds	french are like herds
explicit_animalistic	french	hog	french are like hog
explicit_animalistic	french	horses	french are like horses
explicit_animalistic	french	livestock	french are like livestock
explicit_animalistic	french	pigs	french are like pigs
explicit_animalistic	french	sheep	french are like sheep
explicit_animalistic	french	rats	french are like rats
explicit_animalistic	french	worms	french are like worms
explicit_animalistic	french	bugs	french are like bugs
explicit_animalistic	french	parasites	french are like parasites
explicit_animalistic	french	insects	french are like insects
explicit_animalistic	french	the pest	french are like the pest
explicit_animalistic	french	flea	french are like flea
explicit_animalistic	french	rodents	french are like rodents
explicit_animalistic	french	a virus	french are like a virus
explicit_animalistic	french	a disease	french are like a disease
explicit_animalistic	french	ants	french are like ants
explicit_animalistic	french	beast-like	french are like beast-like
explicit_animalistic	french	bedbugs	french are like bedbugs
explicit_animalistic	french	brainworms	french are like brainworms
explicit_animalistic	french	breeders	french are like breeders
explicit_animalistic	french	broodstock	french are like broodstock
explicit_animalistic	french	buggs	french are like buggs
explicit_animalistic	french	chimps	french are like chimps
explicit_animalistic	french	conker	french are like conker
explicit_animalistic	french	drat	french are like drat
explicit_animalistic	french	earthworms	french are like earthworms
explicit_animalistic	french	entities	french are like entities
explicit_animalistic	french	ferals	french are like ferals
explicit_animalistic	french	ferocious	french are like ferocious
explicit_animalistic	french	ferrets	french are like ferrets
explicit_animalistic	french	fester	french are like fester
explicit_animalistic	french	fleabags	french are like fleabags
explicit_animalistic	french	garanimal	french are like garanimal
explicit_animalistic	french	hampster	french are like hampster
explicit_animalistic	french	lice	french are like lice
explicit_animalistic	french	maggots	french are like maggots
explicit_animalistic	french	mice	french are like mice
explicit_animalistic	french	ziopig	french are like ziopig
explicit_animalistic	syrians	subhumans	syrians are like subhumans
explicit_animalistic	syrians	animals	syrians are like animals
explicit_animalistic	syrians	beasts	syrians are like beasts
